seqnames	start	end	strand	gene_id	symbol
chr18	14968685	15151446	-	106931	Kctd1
chr18	14988995	15047987	+	74456	4933424G05Rik
chr18	15389394	15410982	-	11829	Aqp4
chr18	15452175	15760157	-	71367	Chst9
chr18	16588877	16809246	-	12558	Cdh2
chr18	16816407	16822783	+	328906	Gm15328
chr18	17019076	17137559	+	75433	1700001G01Rik
chr18	17234483	17235482	-	664619	4921533I20Rik
chr18	17568746	17580990	-	75162	4930545E07Rik
chr18	19960930	20002097	-	13507	Dsc3
chr18	20030633	20059554	-	13506	Dsc2
chr18	20083471	20114773	-	13505	Dsc1
chr18	20247340	20285031	+	211924	Dsg1c
chr18	20310873	20343353	+	13510	Dsg1a
chr18	20376729	20412183	+	225256	Dsg1b
chr18	20436175	20471821	+	16769	Dsg4
chr18	20510274	20541310	+	13512	Dsg3
chr18	20558074	20604526	+	13511	Dsg2
chr18	20665250	20674326	+	22139	Ttr
chr18	20684599	20746404	-	56386	B4galt6
chr18	20817224	20896078	-	75964	Trappc8
chr18	20944625	20983848	+	67664	Rnf125
chr18	21001300	21028224	+	56515	Rnf138
chr18	21072344	21100199	+	17288	Mep1b
chr18	21127342	21300139	-	381126	Garem1
chr18	21550377	21652368	-	225266	Klhl14
chr18	21651565	21656107	+	74644	4930426D05Rik
chr18	21810897	22171396	-	70950	Ccdc178
chr18	22345089	22530227	+	211961	Asxl3
chr18	22693155	23041653	-	319211	Nol4
chr18	23217596	23217818	+	665797	Gm7788
chr18	23310020	23659719	+	13527	Dtna
chr18	23750447	23752305	-	100502834	Gm15972
chr18	23752333	23893861	+	212307	Mapre2
chr18	23774864	23774989	-	102465185	Mir6360
chr18	23954688	23964671	+	69256	Zfp397
chr18	23989634	24005371	+	22694	Zfp35
chr18	24012267	24020771	-	59057	Zfp24
chr18	24104761	24121819	-	225280	Ino80c
chr18	24205344	24286816	+	14423	Galnt1
chr18	24429110	24429170	-	387182	Mir187
chr18	24470871	24477767	+	68046	2700062C07Rik
chr18	24484962	24530204	-	225283	Rprd1a
chr18	24579881	24603817	-	106957	Slc39a6
chr18	24603961	24638830	+	58523	Elp2
chr18	24653691	24701556	+	68591	Mocos
chr18	24708623	25133507	+	225288	Fhod3
chr18	25127223	25168877	-	66648	Tpgs2
chr18	25169020	25467321	+	225289	AW554918
chr18	25477620	25753983	-	108013	Celf4
chr18	28560166	28998176	+	320624	4930474G06Rik
chr18	29396716	29496416	-	78058	4930578E11Rik
chr18	29442200	29466107	+	78199	4930527G23Rik
chr18	30272896	30348120	+	225326	Pik3c3
chr18	30974314	31317128	-	19762	Rit2
chr18	31437808	31447415	-	20983	Syt4
chr18	31580168	31610528	-	67453	Slc25a46
chr18	31634383	31723061	+	269003	Sap130
chr18	31759824	31784083	+	225339	Ammecr1l
chr18	31789159	31796701	+	69241	Polr2d
chr18	31804057	31908987	+	74320	Wdr33
chr18	31909094	31911903	-	67158	Sft2d3
chr18	31931507	31958619	+	225341	Lims2
chr18	31942999	31949636	-	574402	Gpr17
chr18	31959234	32036931	-	17922	Myo7b
chr18	32067734	32104331	+	73473	Iws1
chr18	32123126	32139570	-	19123	Proc
chr18	32163089	32236751	+	26405	Map3k2
chr18	32240331	32270147	+	13872	Ercc3
chr18	32359057	32378284	-	402767	A830052D11Rik
chr18	32377217	32435740	+	30948	Bin1
chr18	32528320	32560034	-	71683	Gypc
chr18	32663642	32837287	-	75795	4930455D15Rik
chr18	32815383	32819799	+	53603	Tslp
chr18	32837225	32866420	+	225348	Wdr36
chr18	32880573	32880673	-	102465186	Mir6361
chr18	32939041	33195767	+	12326	Camk4
chr18	33201421	33213816	-	170459	Stard4
chr18	33437019	33464029	-	27528	Nrep
chr18	33464163	33474710	+	433171	Gm10549
chr18	33794892	33795989	+	69749	Epb41l4aos
chr18	33796327	34007206	-	13824	Epb41l4a
chr18	34207775	34221772	-	633395	Gm10548
chr18	34220984	34322190	+	11789	Apc
chr18	34331145	34336599	+	66384	Srp19
chr18	34344885	34373415	-	13476	Reep5
chr18	34408489	34442789	+	53871	Pkd2l2
chr18	34442351	34506823	-	225358	Fam13b
chr18	34542328	34548061	+	20890	Wnt8a
chr18	34557643	34579106	-	75533	Nme5
chr18	34579846	34597468	-	271508	4933408B17Rik
chr18	34598615	34624863	-	78656	Brd8
chr18	34624624	34633277	+	19348	Kif20a
chr18	34630951	34651736	-	52563	Cdc23
chr18	34689898	34720387	-	14587	Gfra3
chr18	34732993	34751533	-	12532	Cdc25c
chr18	34758906	34773760	+	66306	Fam53c
chr18	34777008	34839370	+	277250	Kdm3b
chr18	34840589	34847463	+	225362	Reep2
chr18	34861207	34864956	+	13653	Egr1
chr18	34902785	34932003	-	225363	Etf1
chr18	34937414	34954351	-	15526	Hspa9
chr18	35118912	35254775	+	12385	Ctnna1
chr18	35209003	35215024	-	107065	Lrrtm2
chr18	35266396	35498925	-	81500	Sil1
chr18	35553410	35558316	+	100503380	Snhg4
chr18	35554567	35554636	+	100316700	Mir1949
chr18	35557030	35557227	+	436583	Snora74a
chr18	35562158	35592045	+	17184	Matr3
chr18	35598667	35617185	+	67869	Paip2
chr18	35614604	35627227	-	20522	Slc23a1
chr18	35647265	35649367	-	69816	Mzb1
chr18	35650351	35655199	-	381148	Prob1
chr18	35656689	35662186	-	71242	Spata24
chr18	35671103	35703144	-	76594	Dnajc18
chr18	35713089	35722351	-	68545	Ecscr
chr18	35726989	35730869	+	73449	1700066B19Rik
chr18	35733678	35740554	-	72512	Tmem173
chr18	35771559	35807172	+	56550	Ube2d2a
chr18	35829818	35861688	+	67393	Cxxc5
chr18	35964830	36014715	+	74002	Psd2
chr18	36017649	36197160	-	100042150	Nrg2
chr18	36106203	36109954	+	74966	4930471G03Rik
chr18	36281162	36288245	+	19290	Pura
chr18	36300101	36301478	+	109169	Igip
chr18	36348624	36402978	+	66060	Cystm1
chr18	36403679	36454495	-	67199	Pfdn1
chr18	36504927	36515805	-	15200	Hbegf
chr18	36528152	36556272	+	240215	Slc4a9
chr18	36560603	36666324	+	108857	Ankhd1
chr18	36664060	36666324	+	108112	Eif4ebp3
chr18	36667187	36670311	-	24068	Sra1
chr18	36671159	36679366	-	225372	Apbb3
chr18	36679215	36683862	+	67843	Slc35a4
chr18	36684923	36695925	-	240216	E230025N22Rik
chr18	36725064	36726815	-	12475	Cd14
chr18	36735070	36742391	+	71983	Tmco6
chr18	36742332	36744587	-	17991	Ndufa2
chr18	36744656	36757639	+	24010	Ik
chr18	36760239	36763708	+	67936	Wdr55
chr18	36763671	36766214	-	213236	Dnd1
chr18	36766528	36783205	-	15115	Hars
chr18	36783209	36792562	+	70791	Hars2
chr18	36793923	36799660	+	66492	Zmat2
chr18	36801763	36802107	+	378472	Vaultrc5
chr18	36920305	36922207	+	627427	Gm6756
chr18	36930285	37187661	+	116731	Pcdha1
chr18	36939205	37187661	+	353234	Pcdha2
chr18	36946207	37187661	+	192163	Pcdha3
chr18	36952648	37187661	+	12936	Pcdha4
chr18	36952648	37841873	+	100384868	Gm37013
chr18	36960440	37187661	+	12941	Pcdha5
chr18	36967631	37187661	+	12937	Pcdha6
chr18	36967631	37841873	+	103611158	Gm38666
chr18	36973802	37187661	+	12939	Pcdha7
chr18	36973802	37841873	+	103611159	Gm38667
chr18	36992467	37187661	+	353235	Pcdha8
chr18	36997880	37187661	+	192161	Pcdha9
chr18	37005320	37187661	+	12943	Pcdha10
chr18	37010858	37187661	+	12942	Pcdha11
chr18	37020230	37187661	+	192164	Pcdha12
chr18	37090136	37187661	+	353236	Pcdhac1
chr18	37143969	37187661	+	353237	Pcdhac2
chr18	37264998	37267454	+	93872	Pcdhb1
chr18	37294840	37297614	+	93873	Pcdhb2
chr18	37300799	37304585	+	93874	Pcdhb3
chr18	37307455	37311173	+	93875	Pcdhb4
chr18	37320381	37323913	+	93876	Pcdhb5
chr18	37334028	37336346	+	93877	Pcdhb6
chr18	37341702	37345207	+	93878	Pcdhb7
chr18	37355271	37357610	+	93879	Pcdhb8
chr18	37400855	37403909	+	93880	Pcdhb9
chr18	37411674	37414514	+	93881	Pcdhb10
chr18	37421418	37425032	+	93882	Pcdhb11
chr18	37435621	37438654	+	93883	Pcdhb12
chr18	37442517	37446209	+	93884	Pcdhb13
chr18	37447657	37451094	+	93885	Pcdhb14
chr18	37473546	37476340	+	93886	Pcdhb15
chr18	37477768	37483038	+	93887	Pcdhb16
chr18	37485021	37488290	+	93888	Pcdhb17
chr18	37489465	37494503	+	93889	Pcdhb18
chr18	37496998	37501711	+	93890	Pcdhb19
chr18	37504264	37507660	+	93891	Pcdhb20
chr18	37513652	37521419	+	93893	Pcdhb22
chr18	37637378	37638723	-	83885	Slc25a2
chr18	37640491	37644204	-	24074	Taf7
chr18	37661945	37841873	+	93709	Pcdhga1
chr18	37669105	37841873	+	93710	Pcdhga2
chr18	37674335	37841873	+	93711	Pcdhga3
chr18	37680458	37841873	+	93699	Pcdhgb1
chr18	37685400	37841873	+	93712	Pcdhga4
chr18	37689859	37841873	+	93700	Pcdhgb2
chr18	37694501	37841873	+	93713	Pcdhga5
chr18	37707229	37841873	+	93714	Pcdhga6
chr18	37714834	37841873	+	93715	Pcdhga7
chr18	37720554	37841873	+	93701	Pcdhgb4
chr18	37725706	37841873	+	93716	Pcdhga8
chr18	37731154	37841873	+	93702	Pcdhgb5
chr18	37736936	37841873	+	93717	Pcdhga9
chr18	37742094	37841873	+	93703	Pcdhgb6
chr18	37747188	37841873	+	93722	Pcdhga10
chr18	37751779	37841873	+	93704	Pcdhgb7
chr18	37755773	37841873	+	93723	Pcdhga11
chr18	37761801	37841873	+	93705	Pcdhgb8
chr18	37765580	37841873	+	93724	Pcdhga12
chr18	37806410	37841873	+	93706	Pcdhgc3
chr18	37815079	37841873	+	93707	Pcdhgc4
chr18	37819546	37841873	+	93708	Pcdhgc5
chr18	37843601	37935423	-	13367	Diaph1
chr18	37854605	37854660	-	102465592	Mir6979
chr18	37936971	37954988	-	15183	Hdac3
chr18	37955559	37959179	+	225392	Rell2
chr18	37957434	37969731	-	319262	Fchsd1
chr18	37972623	37998969	-	106952	Arap3
chr18	37974503	37974617	-	102466779	Mir6981
chr18	37990887	37990945	-	102466913	Mir6980
chr18	38196694	38209762	-	75599	Pcdh1
chr18	38238405	38250565	-	73516	1700086O06Rik
chr18	38250249	38262629	+	66839	Dele1
chr18	38267092	38284402	-	53601	Pcdh12
chr18	38296635	38317849	+	56736	Rnf14
chr18	38327537	38338993	-	26384	Gnpda1
chr18	38418975	38464839	+	65113	Ndfip1
chr18	38586265	38601268	-	24066	Spry4
chr18	38838673	38929404	-	14164	Fgf1
chr18	38892456	38971274	+	545253	Gm5820
chr18	38993145	39376285	+	71302	Arhgap26
chr18	39410545	39489776	-	14815	Nr3c1
chr18	39773497	39776082	+	18459	Pabpc2
chr18	40204865	40219399	-	67180	Yipf5
chr18	40256962	40257703	+	73001	2900055J20Rik
chr18	40258361	40531184	+	383348	Kctd16
chr18	41875696	41951194	-	77619	Prelid2
chr18	41985323	41999049	-	332309	Grxcr2
chr18	42053710	42158695	+	269016	Sh3rf2
chr18	42178675	42196709	-	69401	Plac8l1
chr18	42202349	42262071	-	107045	Lars
chr18	42274380	42275197	-	100042757	Gm4013
chr18	42275353	42341542	+	225432	Rbm27
chr18	42394597	42396093	+	18998	Pou4f3
chr18	42511487	42575785	+	56070	Tcerg1
chr18	42578020	42579652	-	240239	Gpr151
chr18	42645221	43059471	-	72930	Ppp2r2b
chr18	43207697	43317481	+	269019	Stk32a
chr18	43320979	43438286	-	22240	Dpysl3
chr18	43531408	43687773	-	76217	Jakmip2
chr18	43728069	43737237	-	20730	Spink1
chr18	43764301	43767399	+	117158	Scgb3a2
chr18	43777196	43792878	-	225443	Gm94
chr18	43963241	44022487	+	72432	Spink5
chr18	44027869	44032208	+	433178	Spink14
chr18	44071393	44083610	+	433180	Spink6
chr18	44104523	44108543	+	78242	Spink12
chr18	44156403	44159885	-	100042855	Gm10267
chr18	44166358	44175073	-	77424	Spinkl
chr18	44190045	44196177	-	433181	Spink11
chr18	44270127	44277700	+	18169	Npy6r
chr18	44334074	44355722	+	58916	Myot
chr18	44380500	44424969	+	70640	Dcp2
chr18	44425060	44812182	-	328949	Mcc
chr18	44661665	44676271	+	626275	A930012L18Rik
chr18	44828665	44889720	+	240255	Ythdc2
chr18	45268860	45685883	+	140492	Kcnn2
chr18	45683487	46045260	-	107003	A330093E20Rik
chr18	46165300	46212607	-	28105	Trim36
chr18	46239949	46280850	-	225467	Pggt1b
chr18	46282151	46311928	-	240261	Ccdc112
chr18	46464934	46465816	-	72076	Mospd4
chr18	46504606	46525971	-	240263	Fem1c
chr18	46558231	46574533	-	225471	Ticam2
chr18	46585928	46597535	-	66676	Tmed7
chr18	46597704	46610225	+	13664	Eif1a
chr18	46713205	46728342	-	12583	Cdo1
chr18	46732417	46741579	-	67526	Atg12
chr18	46741876	46790826	+	11777	Ap3s1
chr18	46850039	46905446	+	74574	Lvrn
chr18	46921815	46934222	+	381142	Arl14epl
chr18	46958876	47087995	+	69456	Commd10
chr18	47245254	47368870	-	20358	Sema6a
chr18	47452668	47470868	+	77668	9130209A04Rik
chr18	47537735	47718636	+	328953	Gm5095
chr18	47922841	48107980	+	414127	G630055G22Rik
chr18	49523289	49524440	+	67321	1700044K03Rik
chr18	49696145	49755601	-	68857	Dtwd2
chr18	49803332	49817956	-	76609	1700065O20Rik
chr18	49832997	49965473	+	240283	Dmxl1
chr18	49979427	50093229	+	106869	Tnfaip8
chr18	50042740	50053844	-	102635912	C030005K06Rik
chr18	50128201	50196270	+	15488	Hsd17b4
chr18	50278369	50283019	+	225497	Fam170a
chr18	50567656	50568699	-	67365	Pudp
chr18	51117898	51420044	+	71373	Prr16
chr18	52331536	52332996	+	67634	Ftmt
chr18	52465693	52490738	+	67222	Srfbp1
chr18	52516060	52529867	-	16948	Lox
chr18	52615915	52639830	+	66758	Zfp474
chr18	52646220	52663731	+	78414	1700034E13Rik
chr18	52693679	52695593	+	14625	Gykl1
chr18	52767811	52915931	+	67847	Sncaip
chr18	53176365	53220860	+	67804	Snx2
chr18	53245662	53390837	+	69226	Snx24
chr18	53406341	53418007	-	19038	Ppic
chr18	53464546	53575857	+	225518	Prdm6
chr18	53648151	53705418	+	100502945	Gm19466
chr18	53681723	53744547	-	225523	Cep120
chr18	53862113	53955684	+	70425	Csnk1g3
chr18	54422295	54453294	+	77433	Redrum
chr18	54611744	54639870	+	328957	9330117O12Rik
chr18	54888045	54992591	-	269023	Zfp608
chr18	56400337	56503792	+	107022	Gramd3
chr18	56525736	56572939	-	110695	Aldh7a1
chr18	56538139	56538198	+	102465790	Mir1258
chr18	56562569	56587712	+	56698	Phax
chr18	56588348	56594782	+	67343	Tex43
chr18	56707813	56753424	+	16906	Lmnb1
chr18	56761716	56925548	-	320253	March3
chr18	56936260	56940518	+	100038410	Gm10536
chr18	56955828	56975379	-	77422	C330018D20Rik
chr18	57133090	57297467	+	70417	Megf10
chr18	57354733	57392719	+	73137	Prrc1
chr18	57373455	57552397	-	75084	4930511M06Rik
chr18	57468486	57478134	+	629147	Ctxn3
chr18	57533780	57731065	+	75444	Ccdc192
chr18	57632079	57638585	-	70157	2210409D07Rik
chr18	57774166	57779995	-	100503033	Gm19519
chr18	57878678	57946821	+	20496	Slc12a2
chr18	58008623	58209926	-	14119	Fbn2
chr18	58556240	58612869	+	225579	Slc27a6
chr18	58659482	58679570	+	66307	Isoc1
chr18	58836764	59053678	+	240322	Adamts19
chr18	59062381	59076962	+	225583	Minar2
chr18	59175340	59411336	+	78923	Chsy3
chr18	59579630	59579735	+	102465182	Mir6355
chr18	60212077	60247820	+	240327	Gm4951
chr18	60268301	60273267	-	225594	Gm4841
chr18	60293380	60303016	+	240328	F830016B08Rik
chr18	60376029	60392634	+	60440	Iigp1
chr18	60474191	60501983	-	106878	Smim3
chr18	60526221	60558762	+	67665	Dctn4
chr18	60560786	60572729	+	66810	Rbm22
chr18	60573717	60591716	-	170947	Myoz3
chr18	60593990	60630085	-	104027	Synpo
chr18	60663410	60671624	+	328963	G630071F17Rik
chr18	60685963	60748665	-	15531	Ndst1
chr18	60774596	60778546	+	20044	Rps14
chr18	60803849	60812652	+	16149	Cd74
chr18	60812076	60812163	+	100628611	Mir5107
chr18	60813755	60848964	-	21453	Tcof1
chr18	60912240	60917768	+	545260	Arsi
chr18	60925632	60988152	+	12322	Camk2a
chr18	60953873	60953932	+	102465703	Mir7220
chr18	60958073	60958140	+	102465593	Mir6982
chr18	60995380	61014199	-	240332	Slc6a7
chr18	61018862	61036199	-	12590	Cdx1
chr18	61045150	61085067	+	18596	Pdgfrb
chr18	61105572	61131139	+	12978	Csf1r
chr18	61117468	61117531	+	102466212	Mir6983
chr18	61131277	61177050	-	106894	Hmgxb3
chr18	61196854	61211596	-	13521	Slc26a2
chr18	61220499	61289750	+	225600	Pde6a
chr18	61298136	61400431	-	170826	Ppargc1b
chr18	61397835	61397900	-	723889	Mir378a
chr18	61470225	61484607	-	442846	A530050N04Rik
chr18	61493794	61536536	-	328967	Arhgef37
chr18	61555582	61588299	+	93687	Csnk1a1
chr18	61639653	61647485	+	545261	Bvht
chr18	61645878	61665538	-	328968	Carmn
chr18	61647825	61647894	-	387163	Mir145a
chr18	61649196	61649258	-	387161	Mir143
chr18	61687915	61692537	+	56069	Il17b
chr18	61696837	61707635	-	240334	Pcyox1l
chr18	61712424	61726331	-	17714	Grpel2
chr18	61726390	61728254	+	68982	1500015A07Rik
chr18	61730262	61786662	-	106877	Afap1l1
chr18	61799392	61911852	-	319713	Ablim3
chr18	61953075	62015719	+	225608	Sh3tc2
chr18	62177713	62179981	-	11555	Adrb2
chr18	62180126	62184403	+	225609	Gm9949
chr18	62324204	62496574	+	15562	Htr4
chr18	62504059	62548743	-	107035	Fbxo38
chr18	62548911	62661388	+	328971	Spink10
chr18	62592413	62596264	-	408198	Spink7
chr18	62607540	62741387	-	100038417	Spink13
chr18	62751674	62756347	-	78449	2700046A07Rik
chr18	62922327	62953195	+	494504	Apcdd1
chr18	62977916	62999450	+	108123	Napg
chr18	63010213	63387183	-	667742	Piezo2
chr18	63662801	63692359	-	53382	Txnl1
chr18	63708695	63989760	+	104082	Wdr7
chr18	64157724	64277180	-	73588	St8sia3os
chr18	64254359	64276144	+	20451	St8sia3
chr18	64340364	64398488	+	225631	Onecut2
chr18	64456550	64489066	-	14151	Fech
chr18	64499647	64516557	-	70223	Nars
chr18	64528979	64661000	-	54670	Atp8b1
chr18	64887756	65217826	+	83814	Nedd4l
chr18	65248861	65248926	+	387231	Mir122
chr18	65265529	65393888	-	225638	Alpk2
chr18	65430997	65478792	+	240354	Malt1
chr18	65580230	65689443	+	328977	Zfp532
chr18	65698268	65751537	+	319888	Oacyl
chr18	65800578	65817657	+	66286	Sec11c
chr18	65873486	65886596	+	225642	Grp
chr18	65934639	65939089	-	19434	Rax
chr18	65955722	65970178	-	225644	Cplx4
chr18	65980739	66002635	-	70361	Lman1
chr18	66047166	66291838	-	320924	Ccbe1
chr18	66219264	66219333	-	751558	Mir694
chr18	66458604	66465558	+	58801	Pmaip1
chr18	66504178	66511737	+	100503565	Gm9926
chr18	66857705	66860487	-	17202	Mc4r
chr18	66924762	66949961	-	100503582	Gm19784
chr18	67088298	67226792	+	14680	Gnal
chr18	67205359	67207887	+	67064	Chmp1b
chr18	67225530	67245830	-	225651	Mppe1
chr18	67289223	67318841	+	114663	Impa2
chr18	67321209	67344103	-	338360	B430212C06Rik
chr18	67343564	67367794	+	12683	Cidea
chr18	67390731	67402749	+	67951	Tubb6
chr18	67404764	67449136	-	69597	Afg3l2
chr18	67464849	67480581	+	225655	Prelid3a
chr18	67488209	67610790	-	68166	Spire1
chr18	67617397	67641336	-	225659	Cep76
chr18	67641599	67654162	+	107047	Psmg2
chr18	67665501	67724621	-	19255	Ptpn2
chr18	67774876	67795487	+	72124	Seh1l
chr18	67776033	67799943	-	75286	4930549G23Rik
chr18	67800107	67885170	+	70799	Cep192
chr18	67933257	68255549	+	52662	Ldlrad4
chr18	68260184	68300333	-	108654	Fam210a
chr18	68260920	68260973	-	102465702	Mir7219
chr18	68300355	68324852	+	67897	Rnmt
chr18	68337603	68339711	+	17203	Mc5r
chr18	68406899	68429320	-	17200	Mc2r
chr18	68739400	68739501	+	102465183	Mir6356
chr18	68889487	68951528	-	78931	4930546C10Rik
chr18	69022199	69022273	-	102465187	Mir145b
chr18	69344492	69687967	+	21413	Tcf4
chr18	69925559	69969484	+	381175	Ccdc68
chr18	69979131	70141605	-	80718	Rab27b
chr18	70240429	70244584	-	75577	Dynap
chr18	70453140	70472480	-	269033	4930503L19Rik
chr18	70472454	70501066	+	170461	Stard6
chr18	70508680	70530321	-	26447	Poli
chr18	70516786	70516889	+	102466152	Mir6357
chr18	70568292	70626131	+	17191	Mbd2
chr18	71253632	72351069	-	13176	Dcc
chr18	73572705	73592578	+	240396	Mex3c
chr18	73639013	73703741	-	17128	Smad4
chr18	73735038	73754479	-	114615	Elac1
chr18	73770040	73815392	-	107029	Me2
chr18	73859385	73879134	+	71263	Mro
chr18	73928486	74064949	-	225724	Mapk4
chr18	74017907	74020088	+	77855	D730045A05Rik
chr18	74195299	74207818	-	66468	Ska1
chr18	74216212	74221491	+	74322	Cxxc1
chr18	74268288	74282684	+	17190	Mbd1
chr18	74283100	74359984	+	74453	Cfap53
chr18	74442619	74771477	+	17919	Myo5b
chr18	74495678	74531124	-	73606	1700120E14Rik
chr18	74778394	74778455	-	100217466	Scarna17
chr18	74779212	74806207	+	52538	Acaa2
chr18	74939322	74961263	-	16891	Lipg
chr18	74972764	74981547	-	71545	9030625G05Rik
chr18	75000477	75003381	+	319195	Rpl17
chr18	75001068	75001122	+	100217457	Snord58b
chr18	75005868	75009933	+	407819	BC031181
chr18	75018772	75286966	+	69190	Dym
chr18	75288660	75297329	-	100503117	2010010A06Rik
chr18	75367365	75395934	+	17131	Smad7
chr18	75431205	75697696	-	269037	Ctif
chr18	75514645	75522806	+	100038353	Gm10532
chr18	75820178	76148564	+	207259	Zbtb7c
chr18	76091557	76098471	-	73009	2900057B20Rik
chr18	76170552	76170652	+	102465184	Mir6358
chr18	76241701	76311747	+	17126	Smad2
chr18	76856405	76900342	+	664805	Skor2
chr18	76930027	76941614	+	66191	Ier3ip1
chr18	76944115	76972171	+	76987	Hdhd2
chr18	76977149	77047296	-	71206	Katnal2
chr18	77065208	77155708	+	17344	Pias2
chr18	77185847	77255450	+	225742	St8sia5
chr18	77281958	77442257	+	240411	Loxhd1
chr18	77456110	77565136	-	225743	Rnf165
chr18	77633281	77714486	-	212163	8030462N17Rik
chr18	77714184	77715445	+	67640	4930465K10Rik
chr18	77757567	77767780	-	225745	Haus1
chr18	77773768	77782869	+	11946	Atp5a1
chr18	77789913	77882879	+	19201	Pstpip2
chr18	77793259	77796740	-	619308	F830208F22Rik
chr18	77938467	78035027	+	100502841	Epg5
chr18	78043614	78057268	-	620235	Siglec15
chr18	78100091	78142119	-	108052	Slc14a1
chr18	78146144	78596950	-	27411	Slc14a2
chr18	78750378	79109391	-	240427	Setbp1
chr18	80046895	80119640	+	93737	Pard6g
chr18	80127135	80151482	-	240442	Adnp2
chr18	80186239	80193569	+	105246506	LOC105246506
chr18	80192264	80200619	-	68731	Rbfa
chr18	80206798	80225851	+	27366	Txnl4a
chr18	80229751	80247102	-	66255	Hsbp1l1
chr18	80253292	80292724	+	66943	Pqlc1
chr18	80294544	80364254	-	240444	Kcng2
chr18	80407959	80469667	-	67655	Ctdp1
chr18	80541892	80544546	-	100039348	Gm2176
chr18	80606205	80713071	-	18018	Nfatc1
chr18	80734141	80934058	-	50771	Atp9b
chr18	80966359	80986578	-	20689	Sall3
chr18	81992010	81992080	-	100628596	Mir5127
chr18	82392496	82406777	-	14427	Galr1
chr18	82475123	82585637	+	17196	Mbp
chr18	82593597	82692734	-	329002	Zfp236
chr18	82720281	82720340	+	100628586	Mir5112
chr18	82754505	82759039	-	76961	2210420H20Rik
chr18	82855897	82870604	+	73985	4930445N18Rik
chr18	82910879	83005314	+	329003	Zfp516
chr18	82918405	82920560	-	75853	4930592I03Rik
chr18	83292792	83325884	-	70960	4921531P14Rik
chr18	84011627	84086562	-	110796	Tshz1
chr18	84088158	84097514	+	225791	Zadh2
chr18	84207701	84589504	-	240476	Zfp407
chr18	84610509	84650095	-	338403	Cndp1
chr18	84667465	84685702	-	66054	Cndp2
chr18	84720242	84740436	+	240479	Fam69c
chr18	84851414	84879863	+	109672	Cyb5a
chr18	84935025	84981392	+	50764	Fbxo15
chr18	84947294	84951524	-	67105	Timm21
chr18	86394952	86501897	+	246317	Neto1
chr18	86711110	86718283	+	12405	Cbln2
chr18	88688067	88894207	-	54607	Socs6
chr18	88971790	89131014	+	246102	Rttn
chr18	88972030	88972110	+	102466633	Mir6359
chr18	89176969	89270327	+	225825	Cd226
chr18	89301135	89769136	-	623279	Dok6
chr18	90510154	90543267	+	67988	Tmx3
chr19	3153211	3197703	-	70011	1700030N03Rik
chr19	3259076	3283010	-	20589	Ighmbp2
chr19	3283047	3292837	+	353242	Mrpl21
chr19	3288920	3288983	+	102465594	Mir6984
chr19	3323301	3385733	+	12894	Cpt1a
chr19	3388857	3407823	+	17771	Tesmin
chr19	3409917	3414457	-	14419	Gal
chr19	3454928	3575749	-	52036	Ppp6r3
chr19	3584825	3686564	-	16973	Lrp5
chr19	3708333	3717881	+	72056	1810055G02Rik
chr19	3767421	3818303	+	225888	Kmt5b
chr19	3851773	3894369	+	12660	Chka
chr19	3896050	3907133	-	27060	Tcirg1
chr19	3908863	3912774	-	225887	Ndufs8
chr19	3913491	3929716	-	67689	Aldh3b1
chr19	3935186	3949340	+	54445	Unc93b1
chr19	3958808	3970438	+	73458	Aldh3b3
chr19	3972328	3981665	+	621603	Aldh3b2
chr19	3986570	3990007	+	71670	Acy3
chr19	3992752	3999512	+	109575	Tbx10
chr19	4000580	4003814	+	66387	Nudt8
chr19	4003385	4007005	+	60425	Doc2g
chr19	4007499	4012755	-	17995	Ndufv1
chr19	4035411	4037912	-	14870	Gstp1
chr19	4040288	4042221	-	14869	Gstp2
chr19	4057487	4059431	-	225884	Gstp3
chr19	4082488	4087340	+	29866	Cabp2
chr19	4097351	4099017	+	52004	Cdk2ap2
chr19	4099998	4113965	+	18739	Pitpnm1
chr19	4113756	4125858	-	11632	Aip
chr19	4125960	4132307	+	66990	Tmem134
chr19	4135423	4139609	-	73660	Cabp4
chr19	4139799	4145741	+	269053	Gpr152
chr19	4148663	4154035	+	23789	Coro1b
chr19	4154646	4156710	+	19265	Ptprcap
chr19	4156977	4163245	-	58988	Rps6kb2
chr19	4164324	4175479	-	107239	Carns1
chr19	4184357	4191047	-	108995	Tbc1d10c
chr19	4192174	4195419	+	19045	Ppp1ca
chr19	4195198	4201603	-	19367	Rad9a
chr19	4214238	4223505	+	56708	Clcf1
chr19	4214238	4233634	+	105948585	Gm45928
chr19	4231893	4233634	+	69745	Pold4
chr19	4261668	4269172	-	245857	Ssh3
chr19	4263818	4263878	-	102465595	Mir6985
chr19	4270180	4283137	-	68423	Ankrd13d
chr19	4285999	4306222	-	110355	Grk2
chr19	4316144	4398266	-	225876	Kdm2a
chr19	4425457	4439424	-	11854	Rhod
chr19	4439323	4448325	+	319314	A930001C03Rik
chr19	4445908	4477143	-	171180	Syt12
chr19	4496788	4498583	-	69861	2010003K11Rik
chr19	4510472	4621752	+	18563	Pcx
chr19	4611784	4615667	-	225875	Lrfn4
chr19	4622551	4625617	-	19671	Rce1
chr19	4623898	4623955	-	102466780	Mir6986
chr19	4625841	4698668	-	381196	Gm960
chr19	4711223	4752352	+	20743	Sptbn2
