seqnames	start	end	strand	gene_id	symbol
chr17	29442270	29442415	+	ENSMUSG00000117610	Gm50054
chr17	29464181	29464900	-	ENSMUSG00000122911	Gm64522
chr17	29469777	29483160	-	68816	Ppil1
chr17	29471407	29474591	+	ENSMUSG00000125128	Gm64692
chr17	29482973	29484182	+	ENSMUSG00000117614	Gm50068
chr17	29487762	29533039	+	80748	BC004004
chr17	29527112	29527594	+	100043348	Gm10045
chr17	29536654	29549567	+	74116	Pi16
chr17	29538955	29545927	-	ENSMUSG00000117592	Gm46603
chr17	29551044	29566926	-	56462	Mtch1
chr17	29561150	29568683	+	ENSMUSG00000126935	Gm64881
chr17	29579740	29599130	+	26382	Fgd2
chr17	29587642	29587823	-	ENSMUSG00000129042	Gm65043
chr17	29649718	29683602	-	ENSMUSG00000117575	Gm36486
chr17	29651809	29685367	+	102640029	Gm36199
chr17	29657185	29663097	-	ENSMUSG00000132654	Gm65287
chr17	29665887	29710899	-	102640282	Gm26885
chr17	29702504	29706331	+	ENSMUSG00000132696	Gm65294
chr17	29706391	29709559	+	ENSMUSG00000132734	Gm66610
chr17	29707620	29709489	-	ENSMUSG00000120260	Gm56894
chr17	29709581	29715086	+	18712	Pim1
chr17	29737616	29769136	-	102640495	Tmem217b
chr17	29744975	29771359	-	71138	Tmem217
chr17	29768725	29825884	+	381085	Tbc1d22b
chr17	29768773	29900986	+	ENSMUSG00000099329	Gm28052
chr17	29797781	29815279	-	74092	Tbc1d22bos
chr17	29814512	29814574	+	102465769	Mir7667
chr17	29833434	29833744	-	ENSMUSG00000117376	2010106G04Rik
chr17	29833537	29863965	+	58230	Rnf8
chr17	29833850	29922333	+	ENSMUSG00000098374	Gm28043
chr17	29871199	29877319	-	100504304	Gm20161
chr17	29879569	29924953	+	74157	Cmtr1
chr17	29906331	29936021	-	68597	Ccdc167
chr17	29936046	29938127	+	ENSMUSG00000117434	1810014P07Rik
chr17	29949741	29950592	-	ENSMUSG00000134559	Gm65404
chr17	29985018	29992468	-	ENSMUSG00000130943	Gm65166
chr17	30015495	30017223	+	ENSMUSG00000129891	Gm65107
chr17	30032603	30038361	-	ENSMUSG00000117489	Gm50016
chr17	30046923	30189061	-	74762	Mdga1
chr17	30065517	30072909	+	ENSMUSG00000121147	Gm56908
chr17	30073439	30077347	+	ENSMUSG00000141186	Gm65801
chr17	30109058	30116041	+	ENSMUSG00000086534	Gm16758
chr17	30198294	30201207	+	ENSMUSG00000117528	Gm50017
chr17	30202654	30202962	-	ENSMUSG00000117639	Gm50018
chr17	30203008	30203115	-	115486032	Gm22327
chr17	30216930	30223766	-	ENSMUSG00000117371	Gm50019
chr17	30223455	30429802	+	21769	Zfand3
chr17	30250695	30252010	-	ENSMUSG00000135910	Gm65510
chr17	30384480	30385359	+	ENSMUSG00000117947	Gm50226
chr17	30396449	30397764	+	100416145	Tuba-rs1
chr17	30397214	30397893	+	ENSMUSG00000121757	Gm63449
chr17	30434498	30795517	-	224671	Btbd9
chr17	30530053	30530125	+	ENSMUSG00000089222	Gm25049
chr17	30614594	30615007	-	ENSMUSG00000117962	Gm6402
chr17	30669372	30676851	+	ENSMUSG00000117835	Gm50250
chr17	30678476	31142805	-	ENSMUSG00000118341	Gm50252
chr17	30703635	30705098	+	ENSMUSG00000103207	Gm9874
chr17	30795264	30801573	+	ENSMUSG00000117725	Gm50240
chr17	30803910	30845845	-	109801	Glo1
chr17	30810482	30810899	+	ENSMUSG00000118053	Gm50244
chr17	30822079	30824185	+	ENSMUSG00000121758	Gm63450
chr17	30822195	30822648	+	ENSMUSG00000118382	Gm8373
chr17	30826030	30827239	+	ENSMUSG00000117749	Gm50245
chr17	30828573	30829649	+	ENSMUSG00000127366	Gm64900
chr17	30841412	30845879	-	67522	1700097N02Rik
chr17	30843328	31096339	+	13417	Dnah8
chr17	30856339	30860775	-	ENSMUSG00000137249	Gm65606
chr17	30956703	30958044	-	ENSMUSG00000123955	Gm64602
chr17	31001000	31001103	-	115488886	Gm24661
chr17	31067409	31076460	-	ENSMUSG00000117760	Gm41561
chr17	31089905	31090183	-	ENSMUSG00000118205	Gm50248
chr17	31092835	31094258	-	ENSMUSG00000118119	Gm9937
chr17	31098040	31102505	+	ENSMUSG00000118281	Gm50242
chr17	31120525	31159765	+	14652	Glp1r
chr17	31139312	31182301	-	ENSMUSG00000117786	Gm10503
chr17	31164754	31171735	+	ENSMUSG00000118284	Gm41562
chr17	31173614	31229684	+	52020	Umodl1
chr17	31186171	31186268	+	ENSMUSG00002076283	Gm55871
chr17	31186657	31188979	-	ENSMUSG00000118169	Gm50249
chr17	31276649	31336969	+	11307	Abcg1
chr17	31278578	31278705	+	ENSMUSG00002075577	Gm55872
chr17	31344280	31348620	-	21786	Tff3
chr17	31360023	31363262	-	21785	Tff2
chr17	31371726	31382035	+	102631757	Gm15318
chr17	31380369	31384251	-	21784	Tff1
chr17	31398239	31417986	-	140765	Tmprss3
chr17	31426847	31465866	+	328795	Ubash3a
chr17	31455844	31466417	-	ENSMUSG00000132633	Gm65285
chr17	31466253	31476952	+	ENSMUSG00000117899	Gm50218
chr17	31473993	31496378	-	22092	Rsph1
chr17	31495739	31569713	+	224674	Slc37a1
chr17	31508227	31515663	-	ENSMUSG00000121760	Gm30139
chr17	31512095	31513177	-	ENSMUSG00000118295	Gm8437
chr17	31525502	31540544	-	ENSMUSG00000128002	Gm64949
chr17	31573897	31575635	+	ENSMUSG00000122354	Gm64452
chr17	31605104	31695284	+	18585	Pde9a
chr17	31640289	31654035	-	ENSMUSG00000118157	Gm9902
chr17	31665464	31680809	-	ENSMUSG00000118081	Gm50138
chr17	31703976	31706343	-	ENSMUSG00000118390	Gm50102
chr17	31713296	31739024	-	57773	Wdr4
chr17	31730978	31736452	+	ENSMUSG00000118049	Gm50103
chr17	31739052	31751735	+	78330	Ndufv3
chr17	31751265	31754434	-	ENSMUSG00000104159	Gm38099
chr17	31768519	31778546	-	ENSMUSG00000117818	Gm50105
chr17	31776100	31778087	+	ENSMUSG00000013562	4833413E03Rik
chr17	31781756	31784666	-	ENSMUSG00000118071	Gm50455
chr17	31782144	31782706	+	ENSMUSG00000117858	Gm50108
chr17	31783674	31826696	+	18771	Pknox1
chr17	31783936	31784017	-	ENSMUSG00002075796	Gm55893
chr17	31786137	31787828	+	ENSMUSG00000118239	Gm50107
chr17	31827868	31856646	-	12411	Cbs
chr17	31862872	31863753	-	623242	Rps2-ps8
chr17	31866036	31878236	-	108121	U2af1
chr17	31895763	31903348	-	ENSMUSG00000117987	Gm50222
chr17	31896781	31900707	+	12954	Cryaa
chr17	31907709	31909399	-	ENSMUSG00000117656	Gm50225
chr17	31920966	31954108	-	ENSMUSG00000132125	Gm65250
chr17	31922228	31933428	+	ENSMUSG00000132198	Gm30187
chr17	31943236	31950750	+	ENSMUSG00000132229	Gm30255
chr17	31953589	31974592	+	ENSMUSG00000132163	Gm30316
chr17	32008478	32012284	+	ENSMUSG00000117355	Gm49999
chr17	32009184	32009801	-	ENSMUSG00000125980	Gm64773
chr17	32027690	32029449	+	ENSMUSG00000135456	Gm65456
chr17	32036413	32056475	+	105246255	ENSMUSG00000141396
chr17	32047033	32052673	-	ENSMUSG00000141438	Gm65807
chr17	32058850	32074818	-	17691	Sik1
chr17	32079431	32083413	-	ENSMUSG00000139538	Gm65727
chr17	32083511	32084757	-	ENSMUSG00000129415	Gm41565
chr17	32085985	32121812	-	102632434	Gm30509
chr17	32088987	32094585	+	ENSMUSG00000124863	Gm64650
chr17	32114613	32118152	-	ENSMUSG00000117562	Gm50000
chr17	32116761	32118717	+	ENSMUSG00000124947	Gm41566
chr17	32124159	32125037	-	ENSMUSG00000121243	Gm56923
chr17	32126834	32135550	-	69561	2310015A16Rik
chr17	32131428	32132785	+	102632516	Gm64684
chr17	32131637	32132785	+	ENSMUSG00000117980	Gm30571
chr17	32161237	32255368	-	74377	Hsf2bp
chr17	32169508	32169915	+	ENSMUSG00000091548	Gm17572
chr17	32246912	32247182	+	ENSMUSG00002076533	Gm55899
chr17	32255073	32282540	+	72462	Rrp1b
chr17	32295057	32326324	-	435518	Pdxk-ps
chr17	32295520	32319260	-	ENSMUSG00000002791	Pdxk-ps
chr17	32328855	32330461	-	ENSMUSG00000124982	Gm64673
chr17	32332162	32360848	+	ENSMUSG00000097305	Gm17276
chr17	32339794	32385893	-	18131	Notch3
chr17	32401968	32402311	-	ENSMUSG00000117925	Gm50127
chr17	32402417	32408857	-	71932	Ephx3
chr17	32414159	32503732	-	57261	Brd4
chr17	32461137	32461481	+	ENSMUSG00000116414	Gm4432
chr17	32503761	32517663	+	ENSMUSG00000097217	Gm26549
chr17	32522645	32540212	-	56399	Akap8
chr17	32539708	32547411	+	ENSMUSG00000132159	Gm65253
chr17	32540397	32569670	-	54194	Akap8l
chr17	32572090	32608413	-	22404	Wiz
chr17	32582168	32595382	+	ENSMUSG00000131031	Gm65185
chr17	32607985	32608043	+	ENSMUSG00002075297	Gm55904
chr17	32609198	32622569	-	320484	Rasal3
chr17	32615752	32631900	+	664702	A530088E08Rik
chr17	32631071	32643141	-	57757	Pglyrp2
chr17	32671694	32712396	+	320997	Cyp4f39
chr17	32706970	32711007	-	ENSMUSG00000122463	Gm64462
chr17	32725024	32749175	+	208285	Cyp4f17
chr17	32755511	32773311	+	70101	Cyp4f16
chr17	32779334	32783245	+	ENSMUSG00000142599	Gm41570
chr17	32797520	32797706	+	ENSMUSG00000117366	Gm50036
chr17	32805478	32813181	+	ENSMUSG00000117392	Gm8497
chr17	32821448	32823707	+	ENSMUSG00000117479	Gm50038
chr17	32840283	32855158	+	677156	Cyp4f37
chr17	32853668	32854229	-	ENSMUSG00000140154	1700082C02Rik
chr17	32861699	32872170	+	100125875	Cyp4f38-ps
chr17	32876402	32877655	-	ENSMUSG00000143483	Gm65897
chr17	32877874	32896031	+	631304	Cyp4f40
chr17	32904421	32922640	+	106648	Cyp4f15
chr17	32948502	32973172	-	ENSMUSG00000117443	Gm50046
chr17	32949984	32950780	+	623809	Gm6452
chr17	32964156	32964794	+	100416161	Gm17948
chr17	32984470	33007271	-	208292	Zfp871
chr17	33006893	33008571	+	ENSMUSG00000091968	Gm17115
chr17	33014650	33028952	-	240063	Zfp811
chr17	33019541	33019704	-	115488836	Gm23294
chr17	33023841	33023951	-	ENSMUSG00002076627	Gm55909
chr17	33029102	33040671	+	ENSMUSG00000097030	Gm26693
chr17	33034423	33049235	-	240064	Zfp799
chr17	33060287	33060620	+	ENSMUSG00000117347	Gm18272
chr17	33071179	33071994	-	631266	Gm7059
chr17	33071965	33085271	+	ENSMUSG00000121450	Gm66645
chr17	33082636	33097131	-	ENSMUSG00000117654	Gm50050
chr17	33083573	33085274	+	ENSMUSG00000117373	Gm18273
chr17	33084605	33097485	+	ENSMUSG00000120398	Gm56885
chr17	33097714	33110623	-	240066	Zfp870
chr17	33098195	33099278	+	ENSMUSG00000117601	Gm50051
chr17	33114336	33114447	-	ENSMUSG00000121228	Gm56920
chr17	33120541	33136561	-	64385	Cyp4f14
chr17	33140972	33166434	-	170716	Cyp4f13
chr17	33166496	33169700	+	ENSMUSG00000131804	Gm65238
chr17	33169934	33185232	-	77875	Cyp4f41-ps
chr17	33170711	33176842	-	ENSMUSG00000024295	Cyp4f41-ps
chr17	33175584	33175858	-	ENSMUSG00002075941	Gm55912
chr17	33184772	33198209	+	224691	Zfp472
chr17	33212084	33224821	+	240067	Zfp952
chr17	33235823	33252385	-	73451	Zfp763
chr17	33252269	33252846	+	ENSMUSG00000143214	Gm65890
chr17	33283117	33286999	-	74042	Phf8l
chr17	33284074	33286800	-	ENSMUSG00000023350	Phf8l
chr17	33297482	33298849	+	ENSMUSG00000133539	Gm65372
chr17	33303988	33308541	-	ENSMUSG00000127646	Gm64918
chr17	33308236	33329679	+	240068	Zfp563
chr17	33332325	33358657	-	240069	Morc2b
chr17	33358472	33363027	+	ENSMUSG00000130451	Gm52288
chr17	33361836	33474119	-	77652	Zfp955a
chr17	33387421	33399727	+	100038859	Or10h1b
chr17	33410276	33421480	+	100038860	Or10h1
chr17	33430180	33440664	-	100043474	Or10h5
chr17	33483650	33494618	+	258939	Or10h28
chr17	33508518	33527276	+	100043468	Zfp955b
chr17	33524013	33524719	-	ENSMUSG00000091515	Zfp422-ps
chr17	33548316	33577860	-	224694	Zfp81
chr17	33578866	33613647	-	22643	Zfp101
chr17	33613357	33623622	+	ENSMUSG00000130003	Gm65114
chr17	33651870	33653242	+	69481	Actl9
chr17	33686824	33687660	-	100042953	Nfilz
chr17	33742987	33772758	+	224697	Adamts10
chr17	33774681	33826769	+	17916	Myo1f
chr17	33793687	33818893	-	ENSMUSG00000140617	Gm65771
chr17	33848057	33850753	+	328801	Zfp414
chr17	33849733	33864679	+	ENSMUSG00000092412	Gm20507
chr17	33857030	33864680	+	378460	Pram1
chr17	33865207	33905834	-	76936	Hnrnpm
chr17	33904666	33937712	-	224703	Marchf2
chr17	33948483	33948558	+	ENSMUSG00002076706	Gm55921
chr17	33961458	33979504	-	19326	Rab11b
chr17	33968478	33974807	+	ENSMUSG00000127732	Gm64919
chr17	33978946	33980846	+	ENSMUSG00000090952	Rab11bos1
chr17	33992724	34000804	-	57875	Angptl4
chr17	34002312	34004698	-	ENSMUSG00000092602	4931413I07Rik
chr17	34029439	34041895	+	80880	Kank3
chr17	34034199	34043536	-	54127	Rps28
chr17	34043537	34057291	+	66416	Ndufa7
chr17	34062059	34083496	+	54219	Cd320
chr17	34080276	34083202	-	ENSMUSG00000092571	Gm4134
chr17	34082241	34083183	-	ENSMUSG00000125539	Gm66194
chr17	34092509	34093613	-	ENSMUSG00000125407	Gm64728
chr17	34092811	34093056	+	ENSMUSG00000115113	Smim40-ps
chr17	34094633	34109769	-	100502766	Kifc1
chr17	34105650	34105707	-	104796139	Mir6967-2
chr17	34112159	34126155	+	474160	Smim40
chr17	34117786	34123192	+	ENSMUSG00000125104	Gm64689
chr17	34126150	34128878	-	407803	BC051226
chr17	34127237	34128049	+	ENSMUSG00000125574	Gm64740
chr17	34128384	34134564	+	13163	Daxx
chr17	34134873	34148267	+	21356	Tapbp
chr17	34134878	34138299	+	81630	Zbtb22
chr17	34138249	34139481	-	100502849	Gm19412
chr17	34141520	34150093	-	ENSMUSG00000125064	Gm64688
chr17	34148472	34156661	+	19732	Rgl2
chr17	34157053	34159317	-	14976	Pfdn6
chr17	34158043	34158398	+	ENSMUSG00000117603	Gm50037
chr17	34159361	34168680	+	57315	Wdr46
chr17	34168881	34170823	-	54218	B3galt4
chr17	34170193	34171741	+	ENSMUSG00000125324	Gm64720
chr17	34170972	34175057	-	20084	Rps18
chr17	34174721	34186403	+	224705	Vps52
chr17	34178637	34178741	+	115488885	Gm23111
chr17	34186853	34187855	-	ENSMUSG00000125497	Gm64733
chr17	34192063	34193120	+	ENSMUSG00000125453	Gm64730
chr17	34193607	34198165	-	630499	H2-K2
chr17	34194050	34197764	-	ENSMUSG00000067203	H2-K2
chr17	34197396	34202217	+	ENSMUSG00000118084	AA388235
chr17	34199175	34201314	-	ENSMUSG00000125282	Gm66175
chr17	34199457	34199732	-	ENSMUSG00000092512	Gm4152
chr17	34214987	34219321	-	14972	H2-K1
chr17	34217961	34222167	+	ENSMUSG00000125175	Gm53999
chr17	34221350	34239002	-	ENSMUSG00000125016	Gm64683
chr17	34236014	34236268	+	ENSMUSG00000118082	Gm7326
chr17	34239766	34243654	-	19763	Ring1
chr17	34243940	34244044	-	ENSMUSG00000092338	Gm26940
chr17	34243957	34244066	-	723823	Mir219a-1
chr17	34243986	34244045	+	102466848	Mir219c
chr17	34245007	34247050	-	14979	Hsd17b8
chr17	34245008	34250554	-	ENSMUSG00000092595	Gm20427
chr17	34247243	34250656	-	14977	Slc39a7
chr17	34250759	34257376	+	20182	Rxrb
chr17	34258108	34285664	+	12815	Col11a2
chr17	34292736	34295141	-	ENSMUSG00000092383	H2-Pb
chr17	34302803	34314283	-	414076	BC051537
chr17	34303575	34304797	+	15003	H2-Pa
chr17	34311314	34314328	+	15001	H2-Oa
chr17	34318903	34328797	+	ENSMUSG00000117772	Gm50333
chr17	34330996	34341745	-	14312	Brd2
chr17	34338515	34358958	+	14998	H2-DMa
chr17	34339360	34348433	+	ENSMUSG00000117829	Gm50336
chr17	34340391	34340866	+	ENSMUSG00000137877	Gm65631
chr17	34345704	34349725	-	ENSMUSG00000118026	Gm50335
chr17	34351952	34352588	-	ENSMUSG00000092246	Gm20493
chr17	34362197	34370529	+	15000	H2-DMb2
chr17	34372046	34379204	+	14999	H2-DMb1
chr17	34374953	34376619	-	ENSMUSG00000122998	Gm64535
chr17	34376615	34376984	+	ENSMUSG00000123035	Gm64546
chr17	34400960	34406738	-	16912	Psmb9
chr17	34405996	34416199	+	21354	Tap1
chr17	34416690	34420428	+	16913	Psmb8
chr17	34418290	34424423	-	ENSMUSG00000092550	Gm20496
chr17	34422501	34435829	+	21355	Tap2
chr17	34430286	34433433	-	ENSMUSG00000081512	Gm15821
chr17	34453559	34457778	-	ENSMUSG00000132585	Gm65271
chr17	34457836	34473388	+	15002	H2-Ob
chr17	34476663	34488393	+	14961	H2-Ab1
chr17	34480087	34480618	-	ENSMUSG00000125123	Gm64691
chr17	34480786	34481333	+	ENSMUSG00000127985	Gm64943
chr17	34493404	34506798	-	14960	H2-Aa
chr17	34504236	34535648	+	14969	H2-Eb1
chr17	34511269	34527106	-	ENSMUSG00000092415	Gm20513
chr17	34518594	34518941	+	ENSMUSG00000134151	Gm65394
chr17	34519827	34520143	+	ENSMUSG00000134185	Gm65395
chr17	34523961	34524502	+	ENSMUSG00000120925	Gm56896
chr17	34544633	34560386	+	381091	H2-Eb2
chr17	34560926	34563618	-	100504404	H2-Ea
chr17	34566792	34569318	+	ENSMUSG00000128444	Gm64972
chr17	34573796	34589290	+	547431	Btnl2
chr17	34596106	34605002	+	100038862	Btnl1
chr17	34599773	34620992	-	ENSMUSG00000121508	Gm65128
chr17	34610335	34617136	-	ENSMUSG00000082103	Gm15320
chr17	34611377	34611664	+	ENSMUSG00000083522	Gm15321
chr17	34617777	34679708	+	407788	Tsbp1
chr17	34633716	34639161	-	ENSMUSG00000136401	Gm65530
chr17	34685536	34696292	-	632126	Btnl4
chr17	34699737	34700093	-	ENSMUSG00000083369	Gm15332
chr17	34705660	34716407	-	ENSMUSG00000121344	Gm65796
chr17	34707044	34714978	-	ENSMUSG00000073420	Btnl5-ps
chr17	34720081	34720465	-	ENSMUSG00000083020	Gm15331
chr17	34726778	34736326	-	624681	Btnl6
chr17	34740724	34740878	-	ENSMUSG00000083441	Gm15329
chr17	34751851	34766625	-	195349	Btnl7-ps
chr17	34760427	34762548	-	ENSMUSG00000140301	Gm66207
chr17	34762698	34765481	+	ENSMUSG00000126763	Gm64873
chr17	34765546	34768347	-	ENSMUSG00000124316	Gm66205
chr17	34783220	34807477	+	18132	Notch4
chr17	34786704	34787111	-	ENSMUSG00000092406	Gm20462
chr17	34808681	34811420	-	ENSMUSG00000135681	Gm65479
chr17	34808774	34810728	+	106512	Gpsm3
chr17	34810240	34816375	+	18515	Pbx2
chr17	34816827	34819910	+	11596	Ager
chr17	34820060	34822693	-	54197	Rnf5
chr17	34820063	34822575	+	ENSMUSG00000092395	Gm20463
chr17	34823161	34832423	+	55979	Agpat1
chr17	34824259	34824706	-	ENSMUSG00000142171	Gm65847
chr17	34825378	34825631	-	ENSMUSG00000142215	Gm65851
chr17	34832323	34835030	-	81701	Egfl8
chr17	34833458	34846323	-	ENSMUSG00000092176	Gm20460
chr17	34835635	34864382	-	54397	Ppt2
chr17	34845840	34847806	+	ENSMUSG00000120681	2610029K11Rik
chr17	34848335	34853835	+	260297	Prrt1
chr17	34848948	34849980	-	ENSMUSG00000132973	Gm65331
chr17	34856691	34865791	+	56299	Fkbpl
chr17	34859820	34862951	-	ENSMUSG00000092525	Gm20461
chr17	34866091	34874056	+	12915	Atf6b
chr17	34869049	34880340	-	ENSMUSG00000125542	Gm64738
chr17	34877907	34878459	-	ENSMUSG00000125580	Gm64745
chr17	34879431	34938789	+	81877	Tnxb
chr17	34906670	34906776	-	115488864	Gm24389
chr17	34938326	34941799	-	ENSMUSG00000129289	Gm66586
chr17	34938787	34941226	-	632302	Cyp21a2-ps
chr17	34944254	34946489	+	ENSMUSG00000129361	Gm65075
chr17	34947354	34962912	-	12268	C4b
chr17	34959305	34980926	+	ENSMUSG00000129214	Gm65055
chr17	34963437	34965831	-	ENSMUSG00000129330	Gm66209
chr17	34963727	34966128	-	114241	Stk19-ps1
chr17	34988807	34990202	-	100418288	Skiv2l-ps1
chr17	34989553	34989619	-	ENSMUSG00002076034	Gm54796
chr17	34990369	35020597	+	100043024	Tnxa
chr17	34990545	35000021	-	ENSMUSG00000129254	Gm65058
chr17	35018835	35024036	-	13079	Cyp21a1
chr17	35025187	35036551	+	ENSMUSG00000129172	Gm66571
chr17	35028069	35042440	-	625018	C4a
chr17	35042968	35055952	-	54402	Stk19
chr17	35055502	35058217	+	112403	Dxo
chr17	35058197	35069353	-	108077	Skic2
chr17	35060785	35060847	-	102466777	Mir6971
chr17	35064077	35064143	-	102465586	Mir6970
chr17	35068650	35078716	+	27632	Nelfe
chr17	35074852	35081559	-	14962	Cfb
chr17	35075388	35101018	-	ENSMUSG00000092511	Gm20547
chr17	35076545	35076608	-	102465587	Mir6972
chr17	35081578	35117241	-	12263	C2
chr17	35098459	35115844	+	193736	Zbtb12
chr17	35115894	35116370	+	ENSMUSG00000121067	Gm56901
chr17	35117256	35133048	+	110147	Ehmt2
chr17	35133442	35149412	+	70129	Slc44a4
chr17	35148852	35150153	-	ENSMUSG00000142554	Gm65872
chr17	35149718	35171867	-	ENSMUSG00000092203	1110038B12Rik
chr17	35150165	35156292	+	18010	Neu1
chr17	35169928	35169993	-	100217427	Snord52
chr17	35170989	35171051	-	115488834	Gm25744
chr17	35173304	35173688	-	ENSMUSG00000092557	Gm8696
chr17	35175412	35178214	-	15511	Hspa1b
chr17	35188166	35191132	-	193740	Hspa1a
chr17	35188888	35191112	+	ENSMUSG00000092609	Gm20481
chr17	35191664	35198261	+	15482	Hspa1l
chr17	35195875	35201078	-	ENSMUSG00000073415	Gm10501
chr17	35200838	35204868	+	27756	Lsm2
chr17	35213198	35220489	-	110956	D17H6S56E-5
chr17	35219871	35235305	+	22321	Vars1
chr17	35235495	35249342	+	27762	Vwa7
chr17	35244933	35246992	-	78376	Sapcd1
chr17	35247581	35265769	-	17687	Msh5
chr17	35265877	35266625	+	ENSMUSG00000128248	Gm64967
chr17	35266090	35266726	-	ENSMUSG00000120973	Gm56899
chr17	35266796	35267441	-	ENSMUSG00000128280	Gm64968
chr17	35266900	35277725	+	114584	Clic1
chr17	35268194	35268297	+	115488876	Gm23421
chr17	35270514	35270853	-	ENSMUSG00000128360	Gm64970
chr17	35277987	35281073	+	51793	Ddah2
chr17	35281669	35285160	-	106722	Mpig6b
chr17	35284316	35289026	+	68468	Ly6g6c
chr17	35289020	35297041	-	114654	Ly6g6d
chr17	35293083	35303246	+	70274	Ly6g6e
chr17	35297631	35304621	-	433099	Ly6g6f
chr17	35306355	35308175	-	ENSMUSG00000127509	Gm64906
chr17	35308192	35321969	+	193742	Abhd16a
chr17	35327157	35331151	+	114652	Ly6g5c
chr17	35332924	35334404	-	266614	Ly6g5b
chr17	35334847	35341029	-	13001	Csnk2b
chr17	35340431	35343799	+	81845	Gpank1
chr17	35341703	35345620	-	105245272	Gm20522
chr17	35344577	35347836	+	114585	D17H6S53E
chr17	35347973	35351026	-	55938	Apom
chr17	35351147	35351393	+	ENSMUSG00000133787	Gm65383
chr17	35353937	35366298	+	224727	Bag6
chr17	35367861	35383969	-	53761	Prrc2a
chr17	35380116	35381213	-	ENSMUSG00000144229	ENSMUSG00000144229
chr17	35381539	35381672	-	115488838	Gm23442
chr17	35384095	35393840	+	ENSMUSG00000090936	Gm17705
chr17	35387384	35395053	-	11629	Aif1
chr17	35399511	35403638	+	667612	Ncr3-ps
chr17	35402341	35407422	-	16988	Lst1
chr17	35408553	35409407	-	ENSMUSG00000142602	Gm65876
chr17	35409602	35415155	-	ENSMUSG00000142562	Gm65873
chr17	35413382	35415296	+	16994	Ltb
chr17	35413948	35414025	+	102465588	Mir6973a
chr17	35418357	35420983	-	21926	Tnf
chr17	35422141	35424327	-	16992	Lta
chr17	35423451	35423533	-	102466990	Mir6974
chr17	35427022	35438050	-	ENSMUSG00000143675	Gm65911
chr17	35438054	35439025	-	ENSMUSG00000120349	Gm56884
chr17	35439151	35454793	-	18038	Nfkbil1
chr17	35439356	35443216	+	ENSMUSG00000081650	Gm16181
chr17	35452636	35457766	+	66237	Atp6v1g2
chr17	35460454	35472683	+	53817	Ddx39b
chr17	35461654	35461730	+	115488830	Gm22589
chr17	35463051	35463111	+	102465589	Mir6975
chr17	35466151	35466226	+	115488831	Gm25128
chr17	35470265	35470381	+	102465886	Mir8094
chr17	35481244	35482617	-	ENSMUSG00000130316	5430410E06Rik
chr17	35481691	35486475	+	14964	H2-D1
chr17	35497152	35498207	-	100417644	Gm18733
chr17	35497535	35498390	-	ENSMUSG00000121509	Gm18733
chr17	35512136	35521112	-	ENSMUSG00000129971	Gm66216
chr17	35520905	35525492	+	ENSMUSG00000130017	Gm66217
chr17	35523182	35525293	-	100417645	Gm18734
chr17	35536469	35555001	-	ENSMUSG00000129933	Gm66218
chr17	35539381	35544075	+	15006	H2-Q1
chr17	35554885	35555268	+	ENSMUSG00000091655	Gm8741
chr17	35561087	35566181	+	15013	H2-Q2
chr17	35568056	35568690	+	ENSMUSG00000130432	Gm66219
chr17	35574907	35578599	-	ENSMUSG00000130154	Gm66220
chr17	35577965	35578948	+	625285	H2-Q3
chr17	35578420	35579193	+	ENSMUSG00000130391	Gm66221
chr17	35595991	35599280	-	ENSMUSG00000079505	Gm11131
chr17	35598586	35604274	+	15015	H2-Q4
chr17	35608691	35610283	+	ENSMUSG00000130272	Gm66223
chr17	35613102	35616776	+	15016	H2-Q5
chr17	35619775	35622703	+	ENSMUSG00000092560	Gm8750
chr17	35639241	35639868	+	ENSMUSG00000130470	Gm32252
chr17	35640088	35644332	-	ENSMUSG00000130060	Gm66225
chr17	35643777	35655332	+	110557	H2-Q6
chr17	35657313	35658675	-	ENSMUSG00000130353	Gm66226
chr17	35658131	35662749	+	15018	H2-Q7
chr17	35664832	35667902	+	ENSMUSG00000092278	Gm8752
chr17	35777229	35781400	-	ENSMUSG00000130106	Gm65934
chr17	35780959	35785460	+	15007	H2-Q10
chr17	35787464	35787982	+	ENSMUSG00000130505	Gm65935
chr17	35792214	35793940	+	ENSMUSG00000130235	Gm65936
chr17	35801522	35805908	+	ENSMUSG00000127044	Gm65937
chr17	35811168	35816822	-	ENSMUSG00000143202	Gm32362
chr17	35816789	35822274	+	18999	Pou5f1
chr17	35819974	35821448	-	ENSMUSG00000093516	Gm19553
chr17	35823622	35832073	-	106795	Tcf19
chr17	35824496	35824562	-	ENSMUSG00000118589	Gm52987
chr17	35827997	35841912	+	240084	Cchcr1
chr17	35843839	35845544	+	57390	Psors1c2
chr17	35853991	35857674	+	ENSMUSG00000132466	Gm65938
chr17	35863025	35868077	+	386463	Cdsn
chr17	35867267	35868347	-	ENSMUSG00000143803	Gm65939
chr17	35872820	35873015	-	ENSMUSG00000092409	Gm9613
chr17	35874943	35879849	+	69542	2300002M23Rik
chr17	35899347	35906469	+	105246270	Gm41577
chr17	35912441	35961464	+	433102	Sfta2
chr17	35928815	35937529	-	672682	Muc21
chr17	35946644	35954587	-	268949	Mucl3
chr17	35962720	35971259	+	ENSMUSG00000092389	Gm20483
chr17	35966526	35978510	-	68915	Vars2
chr17	35978544	35979233	+	ENSMUSG00000134560	Gm65943
