seqnames	start	end	width	strand	gene_id	symbol
chr14	101044198	101044283	86	+	100302209	MIR1185-2
chr14	101045157	101051795	6639	+	378881	MIR381HG
chr14	101045898	101046005	108	+	494330	MIR381
chr14	101046435	101046544	110	+	664616	MIR487B
chr14	101047313	101047416	104	+	664612	MIR539
chr14	101047879	101047988	110	+	100126345	MIR889
chr14	101048658	101048748	91	+	664613	MIR544A
chr14	101049550	101049646	97	+	724025	MIR655
chr14	101052424	101052533	110	+	619555	MIR487A
chr14	101054687	101054759	73	+	406924	MIR134
chr14	101055229	101055339	111	+	768214	MIR668
chr14	101055407	101055515	109	+	574436	MIR485
chr14	101056219	101056300	82	+	574410	MIR323B
chr14	101059755	101059838	84	+	406946	MIR154
chr14	101060558	101060667	110	+	574454	MIR496
chr14	101062024	101062132	109	+	494326	MIR377
chr14	101064495	101064578	84	+	100126308	MIR541
chr14	101065294	101065405	112	+	574413	MIR409
chr14	101065447	101065537	91	+	574433	MIR412
chr14	101065598	101065667	70	+	442914	MIR369
chr14	101065891	101065998	108	+	574434	MIR410
chr14	101066724	101066801	78	+	724026	MIR656
chr14	101069911	101072934	3024	+	100507257	MEG9
chr14	101405987	101407922	1936	-	338002	LINC00524
chr14	101442076	101444315	2240	+	100507277	LINC02314
chr14	101557304	101560422	3119	-	100302145	MIR1247
chr14	101561351	101563452	2102	+	1735	DIO3
chr14	101730437	101732522	2086	+	145200	LINC00239
chr14	101761798	101927989	166192	+	5527	PPP2R5C
chr14	101964528	102050792	86265	+	1778	DYNC1H1
chr14	102080738	102139699	58962	-	3320	HSP90AA1
chr14	102139503	102224847	85345	+	91833	WDR20
chr14	102224500	102305200	80701	-	5891	MOK
chr14	102317377	102342702	25326	+	55778	ZNF839
chr14	102341102	102362916	21815	-	51550	CINP
chr14	102362963	102502481	139519	+	9895	TECPR2
chr14	102501760	102509799	8040	-	122416	ANKRD9
chr14	102539644	102539726	83	+	100422954	MIR4309
chr14	102592661	102730576	137916	+	23186	RCOR1
chr14	102777476	102911500	134025	+	7187	TRAF3
chr14	102922656	102933596	10941	+	81693	AMN
chr14	102932379	103057462	125084	-	9578	CDC42BPB
chr14	103100144	103110559	10416	+	91828	EXOC3L4
chr14	103123442	103137439	13998	+	7127	TNFAIP2
chr14	103187221	103189028	1808	-	100131366	LINC00605
chr14	103333544	103345025	11482	+	1983	EIF5
chr14	103337849	103337974	126	+	677811	SNORA28
chr14	103385392	103503831	118440	+	4140	MARK3
chr14	103519659	103523111	3453	-	1152	CKB
chr14	103529184	103537073	7890	+	115708	TRMT61A
chr14	103556544	103562831	6288	-	9529	BAG5
chr14	103561896	103714249	152354	+	3831	KLC1
chr14	103562962	103607523	44562	+	84334	APOPT1
chr14	103697609	103715504	17896	-	7517	XRCC3
chr14	103715730	103733668	17939	+	79038	ZFYVE21
chr14	103733752	103847590	113839	-	23368	PPP1R13B
chr14	103847721	103858049	10329	+	145216	LINC00637
chr14	103912288	103928269	15982	-	9556	ATP5MPL
chr14	103928462	104052667	124206	+	122402	TDRD9
chr14	103940426	103942308	1883	-	647286	RD3L
chr14	104085679	104115581	29903	+	374569	ASPG
chr14	104117405	104117514	110	+	406986	MIR203A
chr14	104138723	104180894	42172	+	26153	KIF26A
chr14	104474678	104605647	130970	-	388021	TMEM179
chr14	104579684	104590515	10832	+	400258	C14orf180
chr14	104661120	104665558	4439	-	101929634	LINC02280
chr14	104677694	104677749	56	-	100616300	MIR4710
chr14	104689606	104722535	32930	+	64423	INF2
chr14	104724186	104747325	23140	+	122622	ADSSL1
chr14	104753100	104768494	15395	+	10572	SIVA1
chr14	104769349	104795751	26403	-	207	AKT1
chr14	104800913	104804712	3800	+	100128927	ZBTB42
chr14	104821201	104823718	2518	+	196872	LINC00638
chr14	104865280	104896770	31491	+	283638	CEP170B
chr14	104924816	104937790	12975	+	122618	PLD4
chr14	104937244	104978357	41114	-	113146	AHNAK2
chr14	104985775	105010482	24708	+	122616	CLBA1
chr14	105009573	105021148	11576	-	55038	CDCA4
chr14	105049389	105065445	16057	-	29933	GPR132
chr14	105093609	105099004	5396	+	102723354	LINC02298
chr14	105140981	105181194	40214	-	3714	JAG2
chr14	105150778	105150864	87	-	102465458	MIR6765
chr14	105172938	105181323	8386	-	256281	NUDT14
chr14	105209286	105315589	106304	-	2972	BRF1
chr14	105248490	105251093	2604	+	90135	BTBD6
chr14	105300563	105398147	97585	+	23241	PACS2
chr14	105398579	105470729	72151	+	9112	MTA1
chr14	105398583	105413859	15277	+	647310	TEX22
chr14	105416884	105419739	2856	-	100507437	LOC100507437
chr14	105472962	105480170	7209	+	1397	CRIP2
chr14	105486317	105491659	5343	+	1396	CRIP1
chr14	105487199	105499575	12377	+	283643	TEDC1
chr14	105526603	105530202	3600	+	80757	TMEM121
chr14	105621116	105640232	19117	+	102465871	MIR8071-1
chr14	105857513	105857572	60	-	100616374	MIR4539
chr14	105858165	105858242	78	-	100616276	MIR4538
chr14	105859484	105859553	70	-	100616422	MIR4537
chr14	105917979	105932642	14664	+	9834	FAM30A
chr14	106287674	106288828	1155	+	338004	LINC00226
chr14	106482439	106521073	38635	+	338005	LINC00221
chr14	106850885	106850999	115	-	100847062	MIR5195
chr15	20531856	20541800	9945	-	727832	GOLGA6L6
chr15	20729747	20756183	26437	-	606	NBEAP1
chr15	20832795	21843824	1011030	+	100422949	MIR3118-2
chr15	20835372	21877703	1042332	-	100287399	POTEB2
chr15	20940252	21951323	1011072	+	100847060	MIR5701-1
chr15	20940438	20993303	52866	+	348120	LINC01193
chr15	21408243	21440451	32209	-	102724631	POTEB3
chr15	21514144	21653276	139133	+	727924	LINC02203
chr15	21637909	22081659	443751	+	390538	OR4M2
chr15	21990061	22125546	135486	+	101927079	LOC101927079
chr15	22094431	22095556	1126	+	283694	OR4N4
chr15	22225278	22225329	52	-	100302233	MIR1268A
chr15	22757857	22778741	20885	+	283683	LOC283683
chr15	22773063	22829791	56729	+	123606	NIPA1
chr15	22838641	22868384	29744	+	81614	NIPA2
chr15	22867052	22981063	114012	-	23191	CYFIP1
chr15	22983192	23039673	56482	-	114791	TUBGCP5
chr15	23128268	23136822	8555	-	283767	GOLGA6L1
chr15	23354748	23367231	12484	+	653061	GOLGA8S
chr15	23439498	23447234	7737	-	283685	GOLGA6L2
chr15	23562062	23562131	70	-	100616275	MIR4508
chr15	23565684	23568020	2337	+	7681	MKRN3
chr15	23643544	23647841	4298	-	54551	MAGEL2
chr15	23685400	23687330	1931	-	4692	NDN
chr15	23975172	24003435	28264	+	104355151	NA
chr15	24441127	24447967	6841	+	101928840	PWRN3
chr15	24533695	24652130	118436	+	791114	PWRN1
chr15	24675868	24683393	7526	+	23742	NPAP1
chr15	24823637	25000276	176640	+	6638	SNRPN
chr15	24954986	25000276	45291	+	8926	SNURF
chr15	24981994	24982068	75	+	91380	SNORD107
chr15	24984864	24988232	3369	+	8123	PWAR5
chr15	24985100	24985166	67	+	347686	SNORD64
chr15	25041918	25278409	236492	+	338429	SNORD109B
chr15	25050632	25172996	122365	+	3653	IPW
chr15	25051477	25051571	95	+	100033413	SNORD116-1
chr15	25054210	25065121	10912	+	100033414	SNORD116-2
chr15	25056860	25073201	16342	+	100033415	SNORD116-3
chr15	25059538	25059633	96	+	100033416	SNORD116-4
chr15	25062333	25067882	5550	+	100033417	SNORD116-5
chr15	25070432	25070526	95	+	100033420	SNORD116-8
chr15	25074114	25074215	102	+	100033422	SNORD116-10
chr15	25075929	25076020	92	+	100033423	SNORD116-11
chr15	25077051	25077142	92	+	100033424	SNORD116-12
chr15	25079058	25079149	92	+	100033425	SNORD116-13
chr15	25080142	25080233	92	+	100033426	SNORD116-14
chr15	25081287	25081378	92	+	100033427	SNORD116-15
chr15	25082768	25082859	92	+	100033428	SNORD116-16
chr15	25083588	25086618	3031	+	727708	SNORD116-19
chr15	25085385	25085476	92	+	100033430	SNORD116-18
chr15	25087661	25088896	1236	+	100033431	SNORD116-20
chr15	25088804	25088895	92	+	100033432	SNORD116-21
chr15	25089923	25090014	92	+	100033433	SNORD116-22
chr15	25091786	25091877	92	+	100033434	SNORD116-23
chr15	25094037	25094128	92	+	100033435	SNORD116-24
chr15	25097663	25097754	92	+	100033436	SNORD116-25
chr15	25099499	25099594	96	+	100033438	SNORD116-26
chr15	25101575	25101666	92	+	100033439	SNORD116-27
chr15	25104642	25104732	91	+	100033820	SNORD116-28
chr15	25106521	25106603	83	+	100033821	SNORD116-29
chr15	25108268	25108352	85	+	100873856	SNORD116-30
chr15	25135642	25138055	2414	+	145624	PWAR1
chr15	25170723	25170804	82	+	338433	SNORD115-1
chr15	25172635	25172716	82	+	100033437	SNORD115-2
chr15	25174927	25175008	82	+	100033440	SNORD115-3
chr15	25176832	25176913	82	+	100033441	SNORD115-4
chr15	25178738	25178819	82	+	100033442	SNORD115-5
chr15	25180497	25180578	82	+	100033443	SNORD115-6
chr15	25182385	25182466	82	+	100033444	SNORD115-7
chr15	25184306	25184387	82	+	100033445	SNORD115-8
chr15	25185631	25191497	5867	+	100033446	SNORD115-9
chr15	25187536	25247426	59891	+	100033447	SNORD115-10
chr15	25189414	25249279	59866	+	100033448	SNORD115-11
chr15	25193321	25193402	82	+	100033450	SNORD115-13
chr15	25194921	25195001	81	+	100033451	SNORD115-14
chr15	25197576	25197656	81	+	100033453	SNORD115-15
chr15	25199448	25199529	82	+	100033454	SNORD115-16
chr15	25201323	25204438	3116	+	100033455	SNORD115-17
chr15	25206262	25206343	82	+	100033460	SNORD115-20
chr15	25209918	25209999	82	+	100033799	SNORD115-22
chr15	25211796	25211877	82	+	100033800	SNORD115-23
chr15	25213648	25213729	82	+	100036563	SNORD115-24
chr15	25215541	25215622	82	+	100033801	SNORD115-25
chr15	25218617	25218698	82	+	100033802	SNORD115-26
chr15	25220497	25220578	82	+	100036564	SNORD115-27
chr15	25222348	25222428	81	+	100036565	SNORD115-28
chr15	25225203	25225284	82	+	100033804	SNORD115-30
chr15	25227109	25227190	82	+	100033805	SNORD115-31
chr15	25228967	25229048	82	+	100033806	SNORD115-32
chr15	25230838	25230919	82	+	100033807	SNORD115-33
chr15	25232387	25232468	82	+	100033808	SNORD115-34
chr15	25234247	25234328	82	+	100033809	SNORD115-35
chr15	25237986	25238067	82	+	100033811	SNORD115-37
chr15	25239838	25239919	82	+	100033812	SNORD115-38
chr15	25241746	25241827	82	+	100033813	SNORD115-39
chr15	25243614	25243695	82	+	100033603	SNORD115-21
chr15	25245478	25245559	82	+	100033815	SNORD115-41
chr15	25250859	25250940	82	+	100033818	SNORD115-44
chr15	25264510	25264590	81	+	100036566	SNORD115-45
chr15	25266591	25266661	71	+	100873857	SNORD115-46
chr15	25268466	25268551	86	+	100036567	SNORD115-47
chr15	25269783	25269858	76	+	100033822	SNORD115-48
chr15	25333728	25439056	105329	-	7337	UBE3A
chr15	25677273	25865172	187900	-	57194	ATP10A
chr15	25848747	25848825	79	-	100616474	MIR4715
chr15	25902360	26053120	150761	+	100128714	LINC02346
chr15	26115813	26133037	17225	+	503519	LINC00929
chr15	26543546	26939539	395994	-	2562	GABRB3
chr15	26866363	26949207	82845	+	2558	GABRA5
chr15	26971282	27541991	570710	+	2567	GABRG3
chr15	27157615	27161319	3705	-	101928869	GABRG3-AS1
chr15	27754875	28099358	344484	-	4948	OCA2
chr15	28111040	28322152	211113	-	8924	HERC2
chr15	28701954	28738384	36431	-	653720	GOLGA8M
chr15	28884483	29118315	233833	+	321	APBA2
chr15	29120254	29570723	450470	-	23359	FAM189A1
chr15	29268149	29269829	1681	-	56160	NSMCE3
chr15	29674990	29679168	4179	+	100130111	LOC100130111
chr15	29699367	29968865	269499	-	7082	TJP1
chr15	30083053	30093499	10447	+	653073	GOLGA8J
chr15	30135149	30145567	10419	+	653075	GOLGA8T
chr15	30196036	30214540	18505	+	26082	LINC02249
chr15	30357766	30393849	36084	-	89832	CHRFAM7A
chr15	30403740	30414162	10423	-	101059918	GOLGA8R
chr15	30604126	30614561	10436	+	728498	GOLGA8H
chr15	30624548	30685607	61060	+	89839	ARHGAP11B
chr15	30903852	30943108	39257	+	22909	FAN1
chr15	30938941	30991607	52667	-	54893	MTMR10
chr15	31001061	31161273	160213	-	4308	TRPM1
chr15	31065032	31065141	110	-	406993	MIR211
chr15	31221999	31230838	8840	-	283710	LOC283710
chr15	31326855	31435665	108811	+	51621	KLF13
chr15	31475398	31870789	395392	-	161725	OTUD7A
chr15	32030488	32172521	142034	+	1139	CHRNA7
chr15	32392782	32403195	10414	-	653125	GOLGA8K
chr15	32398956	32435233	36278	-	89838	ULK4P1
chr15	32445106	32455634	10529	-	728047	GOLGA8O
chr15	32536714	32575643	38930	+	100996255	LINC02256
chr15	32593456	32607310	13855	+	643699	GOLGA8N
chr15	32615144	32639949	24806	+	9824	ARHGAP11A
chr15	32641676	32697098	55423	+	6447	SCG5
chr15	32717974	32745107	27134	+	26585	GREM1
chr15	32718101	32718854	754	-	100131315	LOC100131315
chr15	32765545	33194733	429189	-	342184	FMN1
chr15	33303657	33310659	7003	-	101928134	LOC101928134
chr15	33310945	33866121	555177	+	6263	RYR3
chr15	33866227	34039176	172950	-	57099	AVEN
chr15	33968720	34067457	98738	+	1133	CHRM5
chr15	34084017	34101948	17932	-	56851	EMC7
chr15	34102073	34108684	6612	+	161779	PGBD4
chr15	34140674	34210096	69423	-	79768	KATNBL1
chr15	34224999	34230156	5158	+	51234	EMC4
chr15	34229996	34338060	108065	-	9990	SLC12A6
chr15	34341713	34343177	1465	-	55505	NOP10
chr15	34343315	34357737	14423	+	256646	NUTM1
chr15	34358618	34367278	8661	-	254531	LPCAT4
chr15	34379068	34437466	58399	-	23015	GOLGA8A
chr15	34382069	34528371	146303	-	100302160	MIR1233-1
chr15	34525207	34588503	63297	-	440270	GOLGA8B
chr15	34751032	34754965	3934	-	57369	GJD2
chr15	34755084	34812923	57840	+	101928174	LOC101928174
chr15	34788096	34796139	8044	-	70	ACTC1
chr15	34851782	34969839	118058	-	9716	AQR
chr15	34978341	34988287	9947	-	54989	ZNF770
chr15	35217345	35546193	328849	-	89978	DPH6
chr15	35372256	35372364	109	-	100500904	MIR3942
chr15	35546195	35859001	312807	+	100507466	DPH6-DT
chr15	35926843	35926953	111	+	100616293	MIR4510
chr15	36579634	36810248	230615	+	84529	C15orf41
chr15	36876379	36887035	10657	-	145845	LOC145845
chr15	36889204	37101299	212096	-	4212	MEIS2
chr15	36972821	36972901	81	-	102466875	MIR8063
chr15	37921939	37967724	45786	+	145942	TMCO5A
chr15	38040393	38062340	21948	+	101928227	LINC02345
chr15	38252326	38357249	104924	+	161742	SPRED1
chr15	38454127	38487710	33584	+	283742	FAM98B
chr15	38488103	38565575	77473	-	10125	RASGRP1
chr15	38696598	38700038	3441	+	400359	C15orf53
chr15	39250684	39254845	4162	+	400360	C15orf54
chr15	39581079	39599466	18388	+	7057	THBS1
chr15	39600031	39801333	201303	-	161835	FSIP1
chr15	39799023	39920892	121870	-	11245	GPR176
chr15	39934146	40035591	101446	+	440275	EIF2AK4
chr15	40035739	40039188	3450	-	6727	SRP14
chr15	40039311	40067290	27980	+	100131089	SRP14-AS1
chr15	40087890	40108892	21003	-	90427	BMF
chr15	40161023	40221136	60114	+	701	BUB1B
chr15	40217428	40276396	58969	+	106821730	BUB1B-PAK6
chr15	40238759	40277487	38729	+	56924	PAK6
chr15	40250664	40252910	2247	-	644809	C15orf56
chr15	40278176	40307935	29760	-	5330	PLCB2
chr15	40281444	40282586	1143	-	100131244	ANKRD63
chr15	40331452	40340967	9516	-	388115	CCDC9B
chr15	40351033	40356434	5402	+	644844	PHGR1
chr15	40358235	40378639	20405	+	85455	DISP2
chr15	40382721	40394246	11526	+	90417	KNSTRN
chr15	40405795	40435947	30153	+	3712	IVD
chr15	40439721	40468242	28522	+	22893	BAHD1
chr15	40470998	40474571	3574	+	113189	CHST14
chr15	40528683	40565057	36375	-	90416	CCDC32
chr15	40569300	40574943	5644	+	27079	RPUSD2
chr15	40594020	40664342	70323	+	57082	KNL1
chr15	40686724	40695107	8384	-	100505648	RAD51-AS1
chr15	40694774	40732339	37566	+	5888	RAD51
chr15	40735884	40755851	19968	-	55177	RMDN3
chr15	40764020	40767710	3691	+	2644	GCHFR
chr15	40765155	40807478	42324	-	55192	DNAJC17
chr15	40770080	40772449	2370	+	643338	C15orf62
chr15	40807086	40815084	7999	+	84936	ZFYVE19
chr15	40815445	40828709	13265	-	54866	PPP1R14D
chr15	40844018	40858207	14190	+	6692	SPINT1
chr15	40872214	40874289	2076	-	171177	RHOV
chr15	40894430	40903975	9546	+	57617	VPS18
chr15	40929340	40939072	9733	+	54567	DLL4
chr15	40952962	40956519	3558	+	79094	CHAC1
chr15	40978880	41116354	137475	-	54617	INO80
chr15	41182725	41230743	48019	-	161829	EXD1
chr15	41230839	41281890	51052	+	11261	CHP1
chr15	41283990	41309737	25748	+	729082	OIP5-AS1
chr15	41309268	41332621	23354	-	11339	OIP5
chr15	41332694	41381050	48357	+	51203	NUSAP1
chr15	41387349	41402519	15171	-	51103	NDUFAF1
chr15	41408408	41483563	75156	+	23168	RTF1
chr15	41493393	41503551	10159	+	3706	ITPKA
chr15	41503638	41513887	10250	-	4058	LTK
chr15	41517176	41544269	27094	-	26015	RPAP1
chr15	41557675	41583586	25912	+	7301	TYRO3
chr15	41621224	41773081	151858	+	23269	MGA
chr15	41691585	41691678	94	+	693211	MIR626
chr15	41774434	41827855	53422	+	23005	MAPKBP1
chr15	41828085	41837581	9497	+	100137047	JMJD7
chr15	41828095	41848155	20061	+	8681	JMJD7-PLA2G4B
chr15	41836785	41848147	11363	+	100137049	PLA2G4B
chr15	41848144	41894077	45934	-	51332	SPTBN5
chr15	41866495	41866551	57	-	100423013	MIR4310
chr15	41895939	41972578	76640	-	30844	EHD4
chr15	41921417	41928883	7467	+	101928363	EHD4-AS1
chr15	41972763	41999094	26332	+	101928388	PLA2G4E-AS1
chr15	41981582	42051190	69609	-	123745	PLA2G4E
chr15	42067009	42094554	27546	-	283748	PLA2G4D
chr15	42139034	42156636	17603	-	255189	PLA2G4F
chr15	42158701	42208316	49616	-	23339	VPS39
chr15	42199570	42199666	97	-	693212	MIR627
chr15	42210452	42273663	63212	-	25963	TMEM87A
chr15	42273233	42356935	83703	+	2595	GANC
chr15	42348103	42412318	64216	+	825	CAPN3
chr15	42412823	42491123	78301	-	64397	ZNF106
chr15	42491233	42545356	54124	+	8773	SNAP23
chr15	42537820	42548802	10983	-	255252	LRRC57
chr15	42548810	42569994	21185	+	55142	HAUS2
chr15	42575659	42720981	145323	+	57519	STARD9
chr15	42723559	42737126	13568	-	146059	CDAN1
chr15	42738734	42920809	182076	-	146057	TTBK2
chr15	42942897	43106113	163217	-	197131	UBR1
chr15	43123279	43185146	61868	+	80021	TMEM62
chr15	43179793	43221283	41491	-	2038	EPB42
chr15	43185118	43197176	12059	+	23582	CCNDBP1
chr15	43232595	43266857	34263	-	9333	TGM5
chr15	43276280	43302255	25976	-	116179	TGM7
chr15	43323649	43330605	6957	-	9836	LCMT2
chr15	43330674	43354555	23882	+	161823	ADAL
chr15	43358172	43370062	11891	-	146050	ZSCAN29
chr15	43369221	43409771	40551	+	27229	TUBGCP4
chr15	43403061	43510728	107668	-	7158	TP53BP1
chr15	43510958	43531620	20663	+	4130	MAP1A
chr15	43533462	43590253	56792	-	9677	PPIP5K1
chr15	43593054	43599406	6353	+	1159	CKMT1B
chr15	43599398	43618800	19403	-	161497	STRC
chr15	43628503	43668118	39616	-	117155	CATSPER2
chr15	43692886	43699222	6337	+	548596	CKMT1A
chr15	43746392	43773279	26888	+	2923	PDIA3
chr15	43772600	43799133	26534	-	80237	ELL3
chr15	43777087	43799079	21993	+	10169	SERF2
chr15	43792330	43802589	10260	+	100529067	SERF2-C15ORF63
chr15	43793659	43793759	101	-	100302254	MIR1282
chr15	43794162	43800221	6060	-	619189	SERINC4
chr15	43796142	43803043	6902	+	25764	HYPK
chr15	43804492	43824802	20311	-	4236	MFAP1
chr15	43826963	43868419	41457	+	79968	WDR76
chr15	43870761	44195252	324492	-	84978	FRMD5
chr15	44288729	44415758	127030	+	113201	CASC4
chr15	44427234	44529038	101805	+	51496	CTDSPL2
chr15	44527257	44536923	9667	-	645212	EIF3J-DT
chr15	44537057	44563029	25973	+	8669	EIF3J
chr15	44562696	44663678	100983	-	80208	SPG11
chr15	44665732	44711316	45585	-	197135	PATL2
chr15	44711477	44718877	7401	+	567	B2M
chr15	44728988	44767829	38842	+	140691	TRIM69
chr15	44729001	44736613	7613	+	100419583	LOC100419583
chr15	44956702	44979229	22528	+	145645	TERB2
chr15	45023104	45077185	54082	+	6652	SORD
chr15	45092650	45114344	21695	-	50506	DUOX2
chr15	45114321	45118421	4101	+	405753	DUOXA2
chr15	45117367	45129938	12572	-	90527	DUOXA1
chr15	45129933	45165576	35644	+	53905	DUOX1
chr15	45167214	45201175	33962	-	90525	SHF
chr15	45251580	45279251	27672	-	101928414	LOC101928414
chr15	45252230	45277845	25616	+	9153	SLC28A2
chr15	45361124	45378793	17670	-	2628	GATM
chr15	45402331	45421419	19089	+	79029	SPATA5L1
chr15	45430529	45448761	18233	+	84419	C15orf48
chr15	45433050	45433129	80	+	100126311	MIR147B
chr15	45450118	45513767	63650	+	283651	HMGN2P46
chr15	45479611	45522807	43197	-	7782	SLC30A4
chr15	45587123	45615999	28877	+	26258	BLOC1S6
chr15	45587351	45691294	103944	+	58472	SQOR
chr15	47184101	47774223	590123	+	80031	SEMA6D
chr15	47803384	47846236	42853	-	101928442	LINC01491
chr15	48120972	48142672	21701	+	283652	SLC24A5
chr15	48134631	48178517	43887	-	50804	MYEF2
chr15	48191539	48203756	12218	+	399697	CTXN2
chr15	48191664	48304078	112415	+	6557	SLC12A1
chr15	48331011	48343373	12363	+	1854	DUT
chr15	48408306	48645849	237544	-	2200	FBN1
chr15	48712928	48811146	98219	-	22995	CEP152
chr15	48823735	48963444	139710	-	399694	SHC4
chr15	48877886	48880183	2298	+	23741	EID1
chr15	48988476	49046563	58088	-	9728	SECISBP2L
chr15	49106068	49155661	49594	-	9318	COPS2
chr15	49155656	49367869	212214	+	2585	GALK2
chr15	49169070	49169153	84	-	100616332	MIR4716
chr15	49326962	49620931	293970	-	196951	FAM227B
chr15	49423096	49488775	65680	+	2252	FGF7
chr15	49620980	49656232	35253	+	56986	DTWD1
chr15	49858238	50182817	324580	-	79895	ATP8B4
chr15	50182196	50236395	54200	+	11001	SLC27A2
chr15	50241947	50266026	24080	-	3067	HDC
chr15	50275392	50355408	80017	-	2553	GABPB1
chr15	50348936	50355201	6266	-	55056	GABPB1-IT1
chr15	50354959	50356034	1076	+	100129387	GABPB1-AS1
chr15	50360329	50360410	82	+	100616396	MIR4712
chr15	50424380	50514419	90040	+	9101	USP8
chr15	50500562	50546708	46147	-	373509	USP50
chr15	50552473	50686815	134343	-	54822	TRPM7
chr15	50702266	50765808	63543	-	84888	SPPL2A
chr15	50908672	51005900	97229	+	23431	AP4E1
chr15	51056598	51105276	48679	-	388121	TNFAIP8L3
chr15	51208057	51338610	130554	-	1588	CYP19A1
chr15	51242190	51242264	75	+	100616369	MIR4713
chr15	51314034	51314109	76	+	102466250	MIR7973-1
chr15	51341629	51408013	66385	+	342035	GLDN
chr15	51447711	51622833	175123	-	23312	DMXL2
chr15	51681353	51721031	39679	+	29106	SCG3
chr15	51723011	51751585	28575	-	256586	LYSMD2
chr15	51751561	51816368	64808	+	29767	TMOD2
chr15	51829628	51931308	101681	+	29766	TMOD3
chr15	51938025	51971806	33782	-	123169	LEO1
chr15	51952106	52067372	115267	+	5597	MAPK6
chr15	52109263	52112775	3513	-	10017	BCL2L10
chr15	52115105	52191369	76265	-	10681	GNB5
chr15	52180093	52205874	25782	+	100129973	CERNA1
chr15	52192322	52295798	103477	-	55930	MYO5C
chr15	52277095	52277207	113	-	100302202	MIR1266
chr15	52307283	52529050	221768	-	4644	MYO5A
chr15	52547045	52569883	22839	-	10776	ARPP19
chr15	52581317	52709817	128501	-	56204	FAM214A
chr15	52756989	52791078	34090	-	3175	ONECUT1
chr15	53513741	53762878	249138	-	256764	WDR72
chr15	54012904	54633414	620511	+	440279	UNC13C
chr15	55180806	55197067	16262	-	51187	RSL24D1
chr15	55202966	55319113	116148	-	5873	RAB27A
chr15	55289888	55319161	29274	-	101928527	PIGBOS1
chr15	55318960	55355648	36689	+	9488	PIGB
chr15	55340032	55408510	68479	-	9236	CCPG1
chr15	55355248	55498360	143113	-	100533483	DNAAF4-CCPG1
chr15	55372921	55373032	112	-	693213	MIR628
chr15	55408548	55418764	10217	+	145788	C15orf65
chr15	55410525	55508234	97710	-	161582	DNAAF4
chr15	55538890	55588947	50058	-	26108	PYGO1
chr15	55611546	55743090	131545	-	283659	PRTG
chr15	55826922	55993746	166825	-	4734	NEDD4
chr15	56087280	56243266	155987	-	64864	RFX7
chr15	56244009	56445997	201989	+	374618	TEX9
chr15	56421544	56465137	43594	-	55329	MNS1
chr15	56630181	56918571	288391	-	54816	ZNF280D
chr15	56859668	56918499	58832	-	145783	LOC145783
chr15	56918623	57289853	371231	+	6938	TCF12
chr15	57300365	57307761	7397	+	283663	LINC00926
chr15	57319138	57323908	4771	+	101928611	LINC01413
chr15	57375967	57550727	174761	+	84952	CGNL1
chr15	57591908	57714745	122838	+	145781	GCOM1
chr15	57591941	57685364	93424	+	100820829	MYZAP
chr15	57706629	57782762	76134	+	81488	POLR2M
chr15	57953424	58473913	520490	-	8854	ALDH1A2
chr15	58138169	58185911	47743	+	366	AQP9
chr15	58410569	58569843	159275	+	3990	LIPC
chr15	58434890	58498735	63846	-	101928694	LIPC-AS1
chr15	58588807	58749978	161172	-	102	ADAM10
chr15	58768072	58770974	2903	-	101928725	LOC101928725
chr15	58771192	58861900	90709	+	54629	MINDY2
chr15	58865175	59097419	232245	+	54778	RNF111
chr15	58879045	58933653	54609	-	79811	SLTM
chr15	59105078	59125045	19968	+	9133	CCNB2
chr15	59132434	59372900	240467	-	4643	MYO1E
chr15	59171183	59171262	80	-	100313886	MIR2116
chr15	59206823	59208515	1693	+	92483	LDHAL6B
chr15	59372693	59523549	150857	+	145773	FAM81A
chr15	59594875	59640239	45365	+	9245	GCNT3
chr15	59638062	59657538	19477	-	2958	GTF2A2
chr15	59659146	59689534	30389	-	663	BNIP2
chr15	60004222	60061730	57509	+	27023	FOXB1
chr15	60347134	60402883	55750	-	302	ANXA2
chr15	60419609	60479160	59552	-	79664	ICE2
chr15	60479178	60630637	151460	+	101928784	RORA-AS1
chr15	60488284	61229319	741036	-	6095	RORA
chr15	60681569	60686888	5320	+	100996876	RORA-AS2
chr15	61852389	62060473	208085	-	54832	VPS13C
chr15	62066977	62070917	3941	+	145741	C2CD4A
chr15	62163535	62165283	1749	-	388125	C2CD4B
chr15	62304658	62304734	77	-	102465869	MIR8067
chr15	62343029	62343138	110	+	102464834	MIR6085
chr15	62561365	62844631	283267	+	83660	TLN2
chr15	62637172	62645291	8120	-	197003	MGC15885
chr15	62823957	62824041	85	+	406965	MIR190A
chr15	63042632	63071915	29284	+	7168	TPM1
chr15	63121800	63142061	20262	+	114294	LACTB
chr15	63125872	63158021	32150	-	51065	RPS27L
chr15	63189469	63267782	78314	+	51762	RAB8B
chr15	63276018	63309126	33109	+	83464	APH1B
chr15	63324688	63381846	57159	-	771	CA12
chr15	63390136	63438320	48185	+	102723344	LINC02568
chr15	63504511	63594640	90130	+	9960	USP3
chr15	63556642	63601589	44948	-	100130855	USP3-AS1
chr15	63597353	63602428	5076	+	283807	FBXL22
chr15	63608618	63833942	225325	-	8925	HERC1
chr15	63870930	63871019	90	-	494334	MIR422A
chr15	63907036	64072033	164998	-	23604	DAPK2
